X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
90.4395957648952,23.7560612629636,5446037323,node,6,,,,,,,pharmacy,56795004,,2018/03/01 17:02:43,,,,ba8ea99e226242c28ce7642d5357f3c4,,1,,,,,,,,,,,KabirFaisal,,,,
90.3466160673627,23.7723264298908,4976689781,node,18,,,,,,,pharmacy,50369961,,2017/07/18 06:45:57,,,,9c6d01bafc0945f9bde6308e324d9cc9,,1,আলি আক্বর ভুইয়া লেন,,,,,,,Dhaka,,,mmahmud,,৩৬,,Doa Pharma (দোয়া ফার্মা)
90.370892238248,23.8153607971643,3810925517,node,18,,,,,,,pharmacy,35137207,,2015/11/06 22:48:57,,,,c46088a02bf5489ea0a5ebca97f00700,,5,"Line 11, Road 10",,,,,,,"Mirpur 11, Dhaka",,,Aleks-Berlin,,"House 12, Block C",,Akbar Medical Hall
90.3828391324793,23.7402721881366,4363391768,node,12,,,,,,,clinic,54478451,Su-Th 10:00-08:00,2017/12/09 08:05:19,,,,78462dd13ee24ff984a3e4f915020bd4,,5,,,,,,,,,,,Agatha Jetra,,,,Dr. Refayetullah Eye Care Center
,,534183804,way,12,,,,,,,pharmacy,53142578,,2017/10/22 04:15:35,,,,9e8b749a725b4e499b29c68db40fafa5,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,MAJUMDER PHARMACY মজুমদার ফার্মেসী
92.0589246403714,23.2301644807842,5160180826,node,12,,,,,,,pharmacy,52811230,,2017/10/11 04:24:16,,,,b82ca6348570432a80cdf04ec09b6695,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Rahmania Homeo Pharmacy রহমানিয়া হোমিও ফার্মেসী
90.3765563931365,23.8132606275051,3810835862,node,21,,,,,,,pharmacy,70740264,"09:00-14:00; 16:00-23:00",2019/05/29 16:33:20,,,,8b3c461f3b0b42c98d9148d16738937e,,5,Road 15/1,,,,,,,"Mirpur 11, Dhaka",,,Zabir91,,"House 7, Block C",,কাদির ফার্মেসি
90.3497905455516,23.7700717817562,6908693978,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,e7c80c5943cc4abca2e92faf34f83b21,,2,"10, Baitul Aman Housing",,,,,,1207,Dhaka,,,mueschel,,712/12/1,,Help pharma health Care Center
90.733854629561,24.8713796789129,3558445435,node,9,,,,,,,clinic,61226585,,2018/07/31 11:54:59,,,,7efcd997ecca49e79a0e035bc7a8d678,,2,,,,,,,,,,,Mahede Hasan,,,,Diagonostic Center
92.0772638254199,21.681722869189,2831102978,node,9,,,,,,,hospital,22080923,,2014/05/02 10:21:55,,,,70cf43d0fd584a21930887231041000e,,1,,,,,,,,,,,Md Alamgir,,,,Christian Memorial Hospital
91.7959433503117,22.3604418627892,5019275482,node,12,,,,,,,hospital,54896150,,2017/12/24 21:17:08,yes,,,a04e5635573f4cb9b61e310caf318357,,27,,,,,,,,,,,shahriar,,,,Eye infarmary and training complex
,,262506884,way,21,,,,,,,hospital,20670933,,2014/02/20 09:19:01,yes,,,e25f5a6d737e4f7a98f9ca2a18881a34,,1,Road 8A,,,,,,1209,Dhaka,,,Musfiq Shovon,,,,Northern Medical College & Hospital
90.3564041186125,23.7691951185033,6900268937,node,21,,,,,,,dentist,76525564,,2019/11/02 11:34:39,,,,2973384945f44a6dae0b0a00bc381e1f,,2,Road 10,,,,,,1207,Dhaka,,,mueschel,,23,,Novodent Dental care
,,243852558,way,9,,,,,,,pharmacy,45041394,,2017/01/10 03:08:57,,,,873bfcdd7a4e4b40a858b929c3c694b4,,2,,,,,,,,,,,Kate Diaz,,,,Essential Drugs Company Limited
90.4217016589052,23.7057773876354,7460859954,node,31,01741-115712,,,,,,pharmacy,84295556,Mo-Su 09:00-23:00,2020/04/28 23:25:20,,,,e7e6168f47874a678bd9c194025f6da6,,1,Old Sharafatgonj Lane,,,,,,1204,"Gandaria, Dhaka",,,LHSojeeb,,47,pharmacy,Matree Medicine House
,,448674283,way,12,,,,,,,dentist,43567559,,2016/11/11 19:56:45,,,,1d4ec45ab91d46e39b5a2d4eff13d8ec,,2,,,,,,,,,,,mmahmud,"Bing, ESRI, Digital Globe +Vivid",,,DHAKA DENTAL COLLEGE AND HOSPITAL
90.3667790707227,23.7727644681507,6900268999,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:40,,,,2371b92a2e8045ef9b9dabaf6ed2dcbd,,2,Khilji Road,,,,,,1207,Dhaka,,,mueschel,,23/16,,Arafat Pharmacy
89.5031502639728,22.9142818984923,3606454744,node,9,,,,,,,pharmacy,54893944,,2017/12/24 19:15:36,,,,0276f44da27d4f70bb61c5699830552d,,2,,,,,,,,,,,shahriar,,,,Mokter Pharmacy
90.0662470220838,25.1822338736719,2332856895,node,9,,,,,,,hospital,16429229,,2013/06/05 09:01:32,,,,26642abdf218409d8f9f9bb0f651dacf,,1,,,,,,,,,,,Md Alamgir,,,,Jhinaigati Upazila Health Complex
,,375098414,way,9,,,,,,,clinic,34614643,,2015/10/13 15:05:18,,,,34ef71680d6f49eeac3a448038937ee4,,1,,,,,,,,,,,Jahed,,,,ক্লিনিক
89.6304734686543,23.0415560690402,3814963528,node,18,,,,,,,hospital,43759191,,2016/11/18 09:56:51,,,,3163e509ee3842628bcdd18044787354,,5,Boro Kalia Road,,,,,,7520,Kalia,,,Sawan Shariar,,,,Niramoy Clinic
90.730479237153,24.8713031521369,3559007773,node,12,Private,,,,,,clinic,60414171,,2018/07/04 16:49:03,,,,8c20d02af80c432dbc40b559c5648492,,2,,,,,,,,,,,Mahede Hasan,,,,Nova Diagonostic Center
89.4883095176709,22.6437591586903,6126339733,node,12,,,,,,,clinic,65313877,,2018/12/09 12:45:55,,,,7e48b9465f6240cb87837014a9fbcb62,,2,,,,,,,,,,,mueschel,survey,,,pankhali hogolabuniya community clinic
,,529921371,way,21,ডাঃ আখতারুল আলম আজাদ,,,,,,hospital,83897023,,2020/04/21 18:44:33,,,private,6635e4fb93b9473682cab4bb6f7be004,,2,Dhaka - Bogra Highway,,,,,,,,,,Mutasim Billah,,,hospital,Pulse General Hospital- পালস জেনারেল হাসপাতাল
88.4174942298882,24.7347878495212,2344456527,node,9,,,,,,,hospital,16550623,,2013/06/14 13:54:59,,,,af2cbf5a78554e9696f4b5e64c2bf168,,1,,,,,,,,,,,Md Alamgir,,,,Nachole Upazila Health Complex
90.2565001308684,23.8477719403556,5248383235,node,12,,,,,,,pharmacy,54090171,,2017/11/26 09:33:06,,,,dcccb8a4ce454c14b52ea121a8a113a5,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Alif Pharma
90.3589738424875,23.7649754169886,6902628653,node,18,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,f9104e448a244f97b1ca39d9e10d1abf,,2,Tajmahal Road,,,,,,1207,Dhaka,,,dgitto,,,,ROHMAN MEDICARE I
90.3594510242352,23.7702804911452,6900268952,node,21,,,,,,,clinic,76525564,,2019/11/02 11:34:39,,,,e87e6407736c4082b5101044b13febee,,2,Ring Road,,,,,,1207,Dhaka,,,mueschel,,19-2/B-2,,Lucky Dental Clinic
90.3534427922214,23.7675320650946,6968440927,node,18,,,,,,,pharmacy,77065378,,2019/11/14 10:24:29,,,,23efc923b93b4b398f8e4f44b7d57962,,2,"8, Rafiq Housing, Shekhertek",,,,,,1207,Dhaka,,,arafin,,,,Shubo Pharma
,,446479512,way,9,,,,,,,hospital,42728433,,2016/10/08 08:29:17,,,,41c9a95144be4d8a9d27121b8bab33e0,,1,,,,,,,,,,,Raven Nahid,,,,Recent Diagonostic Complex
,,533105846,way,12,,,,,,,pharmacy,53002955,,2017/10/17 07:17:24,,,,e0b8ca0e6b4e48188d89b0968e748914,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Fayez Pharmacy
,,529890726,way,9,,,,,,,pharmacy,59802000,,2018/06/13 08:30:53,,,,cfc208b9f9514cb18c7feddf1863ea98,,2,,,,,,,,,,,Navin hoque,,,,M/S TAMIM MEDICO
,,527420194,way,9,,,,,,,pharmacy,52343742,,2017/09/25 04:21:29,,,,3815cddc3fac41c2a4cd72184f0b2921,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,,Renata Pharmaceutical Ltd. রেনেটা ফার্মাসিউটিক্যাল লিঃ
90.3703830376302,23.8100331756882,7909130386,node,6,,,,,,,pharmacy,90935397,,2020/09/15 15:43:18,,,,ed291daa2e9944a9a8c3daf618b93d5b,,1,,,,,,,,,,,Sawan Shariar,,,,
90.731216090261,24.8796847200343,3561656520,node,9,,,,,,,clinic,61219665,,2018/07/31 08:23:50,,,,13f2e9f11e8e44178d35793dc43ed966,,4,,,,,,,,,,,Mahede Hasan,,,,Model Diagonostic Center
89.5189416857327,25.564413957305,2332792027,node,9,,,,,,,hospital,16428555,,2013/06/05 08:04:20,,,,1a3a007f74eb4327bb3a903197ec3874,,1,,,,,,,,,,,Md Alamgir,,,,Sundarganj Upazila Health Complex
92.1622542281235,21.2019341819958,5632592623,node,9,,,,,,,clinic,59209743,,2018/05/23 12:28:46,,,,42fb3ccf66f74a2c980422ef74c0943a,,2,,,,,,,,,,,sim's,,,,MSF Health Post
88.8453771434891,25.9306734540504,2381391884,node,9,,,,,,,hospital,62772028,,2018/09/20 17:42:15,,,,5bee7939c0fc43608591bbf8993cbf97,,2,,,,,,,,,,,Mahede Hasan,,,,Nilphamari General Hospital
,,840825808,way,9,,,,,,,clinic,89957026,,2020/08/26 08:19:11,,,,983874cda569455b994159599ac0f03b,,1,,,,,,,,,,,SakibRSiddique,,,clinic,
90.6098107606771,24.6308017911125,6717817508,node,12,,,,,,,pharmacy,73459996,,2019/08/18 10:04:22,,,,9c5346211f8446e09075a800d9b6d7c9,,2,,,,,,,,,,,Mahede Hasan,Field Survey,,,ফাতেমা মেডিকেল হল
,,589573959,way,9,,,,,,,clinic,91661074,,2020/09/28 18:17:25,,,,d0ba31a2670844cbb0950a51474ce0f5,,4,,,,,,,,,,,user_5359,,,,konachipara community clinic
90.3604908831429,23.7576185367542,6908669772,node,18,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,88458019700d4cb681831b9423aad4df,,2,Sat Masjid Road,,,,,,1207,Dhaka,,,dgitto,,,,Mim Pharma
90.3571069411936,23.7619288466421,6908693993,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,d55f9097bf9346efa456189789063b16,,2,Mohammadia Housing Main Road,,,,,,1207,Dhaka,,,mueschel,,21,,Medi Aid Pharma
88.6544536500886,25.6112867333178,5227829211,node,12,,,,,,,pharmacy,53764529,,2017/11/14 08:35:04,,,,402b7be7a9394fbbb2d9a04cbca3b5cd,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Rahamat Medical Store
90.3567825615409,23.7738491702404,6900268899,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:39,,,,a4c39781aa47480fb5b97b6fa089ff50,,2,Uttor Adabor bazar road,,,,,,1207,Dhaka,,,mueschel,,25,,Shopna Medical Hall
88.6382549516535,25.6266020629774,2508510818,node,9,,,,,,,hospital,18538593,,2013/10/25 16:21:40,,,,8776e686774448419579e59e3e6be8f1,,1,,,,,,,,,,,Md Alamgir,,,,Institute of Nuclear Medicine and Allied Sciences
90.4279781956396,23.7016346319919,3745190739,node,6,,,,,,,pharmacy,34057270,,2015/09/16 08:29:08,,,,86608329f920455183d32e7376f4418a,,1,,,,,,,,,,,Muhibur Rahman,,,,
90.3523902766399,23.7699637390243,4976689763,node,18,,,,,,,doctors,50401453,,2017/07/19 10:40:07,,,,56f9590bb4b74d8982dbc29d40bc3585,,2,১২,,,,,,,Dhaka,,,asmi84,,৫৩/১৩,,"Shreshtha Chikitsha Niketan Homeopathy (শ্রেষ্ঠ চিকিৎসা নিকেতন, হোমিও বিভাগ)"
90.3710735388136,23.744612756695,6771369985,node,6,,,,,,,hospital,74071715,,2019/09/04 08:22:39,,,,ec3084d0d9b741fd9dbe971551628e67,,1,,,,,,,,,,,mhrana98,,,,
,,558368067,way,6,,,,,,,hospital,56041849,,2018/02/03 23:00:09,,,,06e2383f35b7439da365a6ec8a2b9172,,1,,,,,,,,,,,alexandrebc,,,,
89.1461037361007,24.5135662907194,2349386851,node,9,,,,,,,hospital,57407641,,2018/03/22 03:29:04,,,,a20143c926b84874b24cec7ebd29e91f,,3,,,,,,,,,,,mhrana98,,,,Singra Upazila Health Complex
,,438169614,way,9,,,,,,,hospital,89499043,,2020/08/17 06:52:53,,,,790e56029ba348f4b231ea935006ed24,,2,,,,,,,,,,,Tanvir Mohammad Farhan,,,,Narail General Hospital
91.1793855564747,23.4619903205669,2492654592,node,12,,,,,,,hospital,55482496,,2018/01/16 05:55:01,yes,,,41e70d12d58442c69d776f7d7bf4d90d,,2,,,,,,,,,,,shahriar,,,,CD PATH
,,372004820,way,12,,,,,,,pharmacy,38056812,,2016/03/25 07:28:09,,,,6146dc027dce4d52ad314df3c2bf440c,,2,Moghbazar Wireless Road,,,,,,,,,,mmahmud,,,,BTCL Dispensery
90.7031206213757,24.1401562761957,7483515370,node,9,,,,,,,hospital,84657118,,2020/05/05 03:06:01,,,,de8afcddd8c549a2ae662fe6f451a861,,1,,,,,,,,,,,Salman H Rafi,,,,Taj Hospital
90.3617057561888,23.7554894495291,6968431054,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,1a534ffdb14d4e5388d641ae535dda9c,,1,Sher-E Bangla Road,,,,,,1207,Dhaka,,,arafin,,127,,Kawsar Homeo Hall
90.4026118744275,23.7166402503292,2529403544,node,6,,,,,,,clinic,18857367,,2013/11/12 15:42:54,,,,ec7cdd8d9fc34900ac747d43e81235c6,,1,,,,,,,,,,,Shusmoy,,,,
88.7560235410885,26.1162243989738,2381392623,node,9,,,,,,,hospital,69275263,,2019/04/16 14:59:46,,,,869295344f1a476f96e8330ad21637a5,,3,,,,,,,,,,,Kayser Ahmad,,,,Debiganj Upazila Health Complex
90.4062930386633,23.7836615290095,5622157953,node,15,,,,,,,pharmacy,66856050,,2019/02/02 13:53:13,,,,dbcf571f56d9483999384e98ddfffbaf,,9,,,,,,,1213.0,dhaka,,,SWF8,,,,Mir Medical Hall
91.5166758547479,23.0382597179792,2333176629,node,9,,,,,,,hospital,16433214,,2013/06/05 14:44:33,,,,8516879807274c3d991e1b662157928c,,1,,,,,,,,,,,Md Alamgir,,,,Chagalnaiya Upazila Health Complex
,,377690955,way,28,,,,,,,pharmacy,70740264,"Sa-Fr 09:00-13:00, 16:00-23:00",2019/05/29 16:33:20,,,,f6d39141db564a3db6c3fb406f95a0f6,,5,Water Tank Main Road,,+8801918918414,,,,1216,"Mirpur-10, Dhaka",,,Zabir91,,"Lane 2, Block C,",,আজিজ মেডিকেল হল
89.5629836415867,22.8021629632534,7417280687,node,28,,,no,,,,pharmacy,83746260,Sat-Thur 09:00-21:00,2020/04/18 15:09:41,,,,b1729c1bd9e64afa998ac1704319892d,,1,Purba Baniakhamar Main Road,,,,,,9100,Khulna,,,rmahfuz,,,pharmacy,P quise Pharmacy
90.7321917437904,24.8717248456856,3558445437,node,12,Government,,,,,,hospital,60326495,,2018/07/01 17:29:47,,,,11b0c12ba3c549e6ae5a22b75e81cbd0,,2,,,,,,,,,,,Mahede Hasan,,,,Netrokona Sadar Hospital
90.4393874746013,23.7430063649518,6661642898,node,6,,,,,,,pharmacy,72822242,,2019/07/30 17:08:52,,,,6d400d58ce8f4902a32818b9c60e2d56,,1,,,,,,,,,,,Zabir91,,,,
90.4110520318281,23.7598346281343,4072765492,node,9,,,,,,,pharmacy,50373852,,2017/07/18 09:27:53,,,,bf62cdd999074ac1b06a6e53d14c4c0b,,4,,,,,,,,,,,bbroy13,,,,Rahman Medicall Hall
90.7985861399323,24.2505961485909,5675833715,node,9,,,,,,,hospital,59985801,,2018/06/19 17:31:04,,,,4af5191cd3fc46f0beded02f179638bc,,3,,,,,,,,,,,Mahede Hasan,,,,কটিয়াদি পশু হাসপাতাল
90.2659139301416,23.8562495648634,621454326,node,21,,,,,,,hospital,59553725,,2018/06/05 05:17:32,yes,,,d2d7de79d039421199b1c732ba8e9977,,4,C R P Road,,,,,,1343,"Savar, Dhaka",,,mhrana98,,,,C R P
90.3589510437109,23.7695239405648,7419068798,node,34,,,yes,,,,pharmacy,84125996,08:30-00:30,2020/04/26 01:34:00,,,,24c6e8ce592a43eaa55fb12f4e3452af,,2,"Bizly Moholla Road, Tikkapara",,+8801733669797,,,,1207,"Mohammadpur, Dhaka",,,HubMiner,,"19/6, Block-A",pharmacy,Fahim Pharma
90.3993859313532,23.7773249778484,3448673074,node,12,,,,,,,hospital,30120929,,2015/04/10 15:55:59,no,,,a48a96a14bce4906b1c88ba04468d436,,1,,,,,,,,,,,Saiful_Islam,,,,SAHIC
,,535523789,way,12,,,,,,,pharmacy,53258167,,2017/10/26 09:25:12,,,,bc2b5515c93f41948c2649840df8b412,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Shahadat Madical Hall -Pharmecy
90.3574177421634,23.7677304647427,6968440913,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,4ef1db6900854701bb71704c1d109705,,1,"5, Shekhertek",,,,,,1207,Dhaka,,,arafin,,10,,A to Z Medicine Corner
89.5685447828852,22.8066011809838,3752545149,node,9,,,,,,,doctors,34156683,,2015/09/21 09:09:24,,,,0f0c09d31de841d1bb76320975b696af,,1,,,,,,,,,,,rmahfuz,,,,Dr. Md. Nazmul Alam
,,435506326,way,9,,,,,,,hospital,41220478,,2016/08/03 18:05:47,,,,47d0f1e5a16842f8a36d33ac175fe017,,1,,,,,,,,,,,Majharul,,,,Hosneara Hospital
,,263802748,way,18,,,,,,,hospital,87881325,,2020/07/12 15:31:30,yes,,,22d0bb0040f04669824b7f02fc9f9086,,3,,,,,,,,,yes,,আফতাবুজ্জামান,,,hospital,স্কয়ার হাসপাতাল
90.3508788518596,23.7722368273459,6908693943,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,9a58f13a52764c038a238a2fbe636825,,2,"13, Baitul Aman Housing",,,,,,1207,Dhaka,,,mueschel,,885/19,,Shadiya Medical
90.3861227430475,23.7361720963803,4333962673,node,9,Hamdard Pharmacy,,,,,,pharmacy,41654457,,2016/08/24 06:22:31,,,,8e30fb4d44834f4a94ebb2503c5b0340,,4,,,,,,,,,,,Azharul Islam Fuad,,,,
90.3578647490596,23.7302738349361,3314098942,node,9,,,,,,,hospital,50193224,,2017/07/11 06:46:06,,,,95b63c9fbd624468bf4fd5c9333e94fc,,2,,,,,,,,,,,MD Mozammel Haque,,,,Life & Care Hospital
90.357139630616,23.7607697970713,6908669758,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,0ef1a56650de46c38d4ba3b73e7f746e,,2,Road 3,,,,,,1207,Dhaka,,,mueschel,,73,,Al Shefa Medicine Centre
88.4552039931707,25.0229352171261,2349378799,node,9,,,,,,,hospital,17517411,,2013/08/26 13:33:42,,,,28b162592d514c879531cc65002b849c,,2,,,,,,,,,,,Md Alamgir,,,,Porsha Upazila Health Complex
90.3708008755034,23.8109056479895,8234850698,node,9,,,,,,,pharmacy,95950299,,2020/12/16 15:25:47,,,,52b692ef791a4537a37536d0cf5a43af,,1,,,,,,,,,,,Sawan Shariar,,,,Mohammadi Pharmacy
,,529597994,way,9,,,,,,,pharmacy,52583753,,2017/10/03 04:40:31,,,,6f86a7e7874c45dda0a7c16c0212b44b,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,,Kalpana Pharmacy কল্পনা ফার্মেসী
89.0982774347829,23.8450152162209,5162794617,node,12,,,,,,,pharmacy,52855638,,2017/10/12 10:32:31,,,,faa2f384e14841bc87036a835075cb02,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Shimul Drug House Pharmacy শিমুল ঔষধ হাউস ফার্মেসী
90.3659266311699,23.7599019348167,6908693904,node,18,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,6d4f1ff8f5b24b6cb1bdd81d9850609a,,2,Asad Ave,,,,,,1207,Dhaka,,,dgitto,,,,A B Pharma
90.356703687832,23.7743722848174,6900248779,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:39,,,,b7964baf74a34f7aa686a96381bf11e6,,2,Uttor Adabor bazar road,,,,,,1207,Dhaka,,,mueschel,,41,,Mihirima Medicine Corner
91.8529605760973,24.5277417653664,2332893000,node,9,,,,,,,hospital,16429455,,2013/06/05 09:17:54,,,,9379df2076d943b380415c396266a85f,,1,,,,,,,,,,,Md Alamgir,,,,Rajanagar Upazila Health Complex
91.4146061508617,24.3726566915459,8235127501,node,12,,,,,,,pharmacy,95954923,,2020/12/16 17:02:07,,,,cd464213e7c74d6f88cff4cc8280112c,,1,Thana Rd.,,,,,,,,,,Shwarnali Bhattacharjee,,,,The Popular Pharmacy
90.3648298591397,24.9484440701566,2332856912,node,9,,,,,,,hospital,16429229,,2013/06/05 09:01:33,,,,1a20013d16094bf3ae4a19404b2f87ce,,1,,,,,,,,,,,Md Alamgir,,,,Phulpur Upazila Health Complex
90.4206689246152,23.6965887262814,4315379706,node,21,Jaman,,,,,,pharmacy,74020301,,2019/09/03 05:12:51,,,,8bda1038ee7640938ebdc13d36875568,,2,Alamgonj Road,,,,,,1204,Dhaka,,,HubMiner,,,,Jaman Pharmacy
90.3712194677479,23.8154059756224,3810931892,node,25,,,,,,,pharmacy,36772441,"Sa-Fr 09:30-14:30, 16:30-24:00",2016/01/24 09:56:19,,,,b0193bdabeec4a25a6478475f347d088,,4,"Line 11, Road 10",,+8801711028511,,,,,"Mirpur 11, Dhaka",,,nadi sarwar,,"House 20, Block C",,Messrs Sumaiya Drug House
89.3781690468571,24.8259061778159,6139901314,node,9,,,,,,,hospital,65514927,,2018/12/16 07:52:09,,,,1788e31e87474ddb8ae169ae6c0ccaf7,,1,,,,,,,,,,,mhrana98,,,,Health City Specialized Hospital
90.3709172163195,23.8163645300693,4407994821,node,18,,,,,,,pharmacy,42267476,,2016/09/19 11:02:32,,,,0b38fa829c18417ebd68291486cd6bfb,,1,১০,,,,,,,Dhaka,,,mmahmud,,১২,,Taz Pharmacy(তাজ ফার্মেসী)
92.0154213894344,21.4239317373934,3872451348,node,9,,,,,,,hospital,35700849,,2015/12/02 08:09:07,,,,a5945c3cf5fd43728cd736eb8ad33880,,1,,,,,,,,,,,tasauf1980,,,,Cox's Bazar Medical College Hospital
90.3903863657347,23.7586583956619,3003715875,node,9,,,,,,,hospital,24605470,,2014/08/07 22:34:41,,,,56166b316eb14900a3f5add8ee752c9a,,1,,,,,,,,,,,shahin reza,,,,Al Fateh Diagnostics
88.64181658995,23.7790320362487,5788924447,node,12,,,,,,,hospital,61108350,,2018/07/27 05:58:30,,,,960dca4a853442d5801caef4cd6fa7af,,1,,,,,,,,,,,Rokib Rajon,,,clinic,Sono Diagonistic and Clinic
90.3577182333921,23.7695921692566,6900268932,node,21,,,,,,,dentist,76525564,,2019/11/02 11:34:39,,,,12f995b375e44998b32364aa1b7bb254,,2,Raod 2,,,,,,1207,Dhaka,,,mueschel,,30,,Razia Dental and Orthodontics
91.8297217495487,22.3618883278198,2208594272,node,12,,,,,,,hospital,51072768,,2017/08/13 06:09:08,yes,,,414ad37d2db64ad8a6c7ccb5f58f94ee,,4,,,,,,,,,,,asmi84,,,,Treatment Hospital
,,345322224,way,18,,,,,,,pharmacy,34187570,,2015/09/22 16:43:42,,,,d0deebaa9abe493589ddd9d72e301618,,5,Shatish Sarkar Road,,,,,,,Dhaka,,,danbjoseph,Data4Action BDRCS / Red Cross,29/a,,
91.9821414619791,21.4202775628858,1803234982,node,6,,,,,,,pharmacy,12028991,,2012/06/26 20:38:12,,,,6869582e8f0b420b97799a602e5f404f,,1,,,,,,,,,,,sazid,,,,
89.5814188832455,22.7782053885077,5179584821,node,12,,,,,,,pharmacy,53123471,,2017/10/21 09:48:04,,,,ad4fe5d590594e3dace7cdce0a9cb2a9,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,A. R. Pharma
90.3615966238095,23.8284541681116,4432181516,node,15,,,,,,,pharmacy,42649157,,2016/10/05 06:55:18,,,,325e742d86464b6580e0816e9d206888,,1,৪,,,,,,,Dhaka,,,mmahmud,,,,Afia Medical Hall(আফিয়া মেডিকেল হল)
,,377688421,way,12,,,,,,,pharmacy,60831586,,2018/07/18 10:42:24,,,,07344356ec9146ef99f639f047f4ead8,,9,,,,,,,7520,kalia,,,Sawan Shariar,,,,
91.870426199197,24.8915439395584,5158358834,node,15,,,,,,,pharmacy,52780694,,2017/10/10 06:55:30,,,,da890749bc2e40599663dfb62d9eba7d,,1,,,,,,,,Sylhet,,,abdurRob,,,pharmacy,Rahmania Pharmacy
90.3793515902068,23.8190931748284,3805255141,node,25,,,,,,,pharmacy,36789023,09:00-21:00,2016/01/25 05:38:30,,,,56d3cfabe8074c3aa29915fa86f06843,,7,Line 9,,,,,,1216,"Bauniabadh, Pallabi, Mirpur-11, Dhaka",,,joyanta burman,,"House 12, Block A",,Rayhan Pharmacy
90.4084914442276,23.7112243674127,3734112048,node,12,Gopal,,,,,,pharmacy,33875269,,2015/09/08 08:14:34,,,,eb3e2dfde95442b7856dbe5822be0f0e,,1,,,,,,,,,,,Dipon Sikder Avi,,,,Rongdhonu Pharmacy
90.360691965,23.7630840405375,6902628657,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,2c19a93281df4c7797ffb82a40e977a7,,2,Tajmahal Road,,,,,,1207,Dhaka,,,dgitto,,25/5,,LAZ Pharma
91.1807034431106,23.4602532549532,6120562206,node,15,,,yes,,,,pharmacy,65227166,,2018/12/06 06:14:58,,,,9e18c2d7cb684ad181d61e2ad549220c,,1,,,,,,,,,,,shahriar,,,pharmacy,অভয় আশ্রম হোমিও হল
,,500085164,way,12,,,,,,,hospital,60273697,,2018/06/29 10:03:27,,,,33cadbaa046f415a8a6c7ddb54c9200f,,2,,,,,,,,,,,RedwanTaneem,,,hospital,Ark Hospital
90.1333628486318,22.5689885590691,2343351888,node,9,,,,,,,hospital,30519900,,2015/04/26 22:17:25,,,,705c5d21adf641a18045ec8257920ed0,,2,,,,,,,,,,,Junaid Ahmed,,,,Rajapur Upazila Health Complex
,,539163208,way,12,,,,,,,pharmacy,53601281,,2017/11/08 06:59:48,,,,26aae72071124fb1a366db3506734539,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Seba Pharmacy সেবা ফার্মেসি
88.6437627840479,24.3672256373846,6618333406,node,15,,,yes,,,,pharmacy,72288152,,2019/07/16 05:35:30,,,,409c27743e2b407490f92f6ef46ce33b,,1,,,,,,,,,,,shahriar,,,pharmacy,Halima Pharmacy
90.4792673964345,23.6163897547079,5195792985,node,12,,,,,,,pharmacy,53313370,,2017/10/28 09:53:06,,,,a158435be0a24f1fb1ca1eb19b19e4d0,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Bismillah Pharmacy বিসমিল্লাহ ফার্মেসী
90.416342018559,23.7778755850678,5251894529,node,6,,,,,,,clinic,54146455,,2017/11/28 11:46:18,,,,8c9eeaffa2484647a117d8787cf8edbe,,1,,,,,,,,,,,Quinten Dengerink,,,,
